Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,July,August,September,UN Subregion,UN Intermediate Region,UN Regional Group
1,Americas,Floods/TC,Trinidad and Tobago,TTO,TC,Tropical Cyclone,INFORM risk-score API,2.4,September,Low,1,0,0.5,0.9,2.4,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Canada,CAN,TC,Tropical Cyclone,INFORM risk-score API,1.9,September,Very Low,3,0,0.7,1.1,1.9,Northern America,,Northern America
1,Americas,Floods/TC,Costa Rica,CRI,TC,Tropical Cyclone,INFORM risk-score API,1.9,September,Very Low,3,0,0.4,0.7,1.9,Latin America and the Caribbean,Central America,Central America
1,Americas,Floods/TC,Grenada,GRD,TC,Tropical Cyclone,INFORM risk-score API,1.7,September,Very Low,3,0,0.3,0.6,1.7,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Argentina,ARG,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Bolivia,BOL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Brazil,BRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Chile,CHL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Ecuador,ECU,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Guyana,GUY,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Panama,PAN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,Central America,Central America
1,Americas,Floods/TC,Paraguay,PRY,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Peru,PER,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Suriname,SUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Uruguay,URY,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Venezuela,VEN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Bolivia,BOL,WF,Wildfire,GWIS seasonal API,11.94,August,High,2,2,8.340616086956521,11.937175217391303,11.56794043478261,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Brazil,BRA,WF,Wildfire,GWIS seasonal API,11.55,August,High,2,2,8.302999999999999,11.546603913043478,10.914350869565217,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Paraguay,PRY,WF,Wildfire,GWIS seasonal API,11.18,September,High,2,2,4.529448260869565,9.099396956521739,11.177933043478262,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,United States,USA,WF,Wildfire,GWIS seasonal API,9.57,July,High,1,1,9.57194347826087,8.752555217391304,7.702172608695652,Northern America,,Northern America
1,Americas,Drought/Wildfire,Mexico,MEX,WF,Wildfire,GWIS seasonal API,8.01,July,Medium,2,0,8.007540869565217,6.718648260869565,4.966996521739131,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Chile,CHL,WF,Wildfire,GWIS seasonal API,4.5,September,Low,3,0,3.332437391304348,3.8476873913043477,4.5046226086956525,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Dominican Republic,DOM,WF,Wildfire,GWIS seasonal API,3.68,July,Low,2,0,3.6763891304347824,3.0138334782608696,1.5047539130434782,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Jamaica,JAM,WF,Wildfire,GWIS seasonal API,3.48,July,Low,1,0,3.4780460869565215,1.999348260869565,0.910904347826087,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Peru,PER,WF,Wildfire,GWIS seasonal API,3.05,August,Low,3,0,2.30084,3.05031,2.41478,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Suriname,SUR,WF,Wildfire,GWIS seasonal API,1.85,September,Very Low,3,0,0.052684347826086955,0.3735434782608696,1.8450856521739127,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,El Salvador,SLV,WF,Wildfire,GWIS seasonal API,1.72,July,Very Low,3,0,1.7236039130434784,1.164627391304348,0.22919478260869566,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Cuba,CUB,WF,Wildfire,GWIS seasonal API,1.56,July,Very Low,3,0,1.5609004347826088,1.4570039130434784,0.6396004347826086,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Ecuador,ECU,WF,Wildfire,GWIS seasonal API,1.44,September,Very Low,3,0,0.7456460869565218,1.2845721739130436,1.4404247826086958,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Canada,CAN,WF,Wildfire,GWIS seasonal API,1.37,July,Very Low,3,0,1.3674239130434782,1.0610486956521739,0.5844495652173913,Northern America,,Northern America
1,Americas,Drought/Wildfire,Dominica,DMA,WF,Wildfire,GWIS seasonal API,1.32,July,Very Low,3,0,1.3195491304347826,0.4903147826086957,0.2808930434782609,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Antigua and Barbuda,ATG,WF,Wildfire,GWIS seasonal API,1.23,July,Very Low,3,0,1.2270039130434784,0.5548069565217391,0.19347173913043478,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Saint Lucia,LCA,WF,Wildfire,GWIS seasonal API,1.2,July,Very Low,3,0,1.2007473913043476,0.4983086956521739,0.4237347826086957,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Saint Kitts and Nevis,KNA,WF,Wildfire,GWIS seasonal API,1.15,July,Very Low,3,0,1.1455969565217392,0.5009399999999999,0.20866695652173914,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Nicaragua,NIC,WF,Wildfire,GWIS seasonal API,1.04,July,Very Low,3,0,1.0432682608695654,0.8526595652173914,0.21707478260869567,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Bahamas,BHS,WF,Wildfire,GWIS seasonal API,1.03,July,Very Low,3,0,1.026445652173913,0.78052,0.35545,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Venezuela,VEN,WF,Wildfire,GWIS seasonal API,1.03,July,Very Low,3,0,1.0297573913043478,0.847524347826087,0.690098695652174,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Colombia,COL,WF,Wildfire,GWIS seasonal API,0.76,August,Very Low,3,0,0.70282,0.7572969565217391,0.6109365217391304,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Uruguay,URY,WF,Wildfire,GWIS seasonal API,0.62,September,Very Low,3,0,0.2657204347826087,0.4574282608695652,0.6204926086956521,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Guatemala,GTM,WF,Wildfire,GWIS seasonal API,0.6,August,Very Low,3,0,0.5570447826086956,0.5976560869565217,0.13174739130434784,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Guyana,GUY,WF,Wildfire,GWIS seasonal API,0.52,September,Very Low,3,0,0.01071608695652174,0.07718391304347827,0.5175917391304348,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Belize,BLZ,WF,Wildfire,GWIS seasonal API,0.37,August,Very Low,3,0,0.2289704347826087,0.3715978260869565,0.16549913043478262,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Barbados,BRB,WF,Wildfire,GWIS seasonal API,0.31,July,Very Low,3,0,0.31238391304347823,0.1288404347826087,0.16581782608695653,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Saint Vincent and the Grenadines,VCT,WF,Wildfire,GWIS seasonal API,0.28,July,Very Low,3,0,0.2751908695652174,0.09899826086956522,0.13485130434782608,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Costa Rica,CRI,WF,Wildfire,GWIS seasonal API,0.2,July,Very Low,3,0,0.19762217391304346,0.14537173913043477,0.02717304347826087,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Grenada,GRD,WF,Wildfire,GWIS seasonal API,0.13,September,Very Low,3,0,0.12636739130434782,0.06158565217391305,0.13134608695652175,Latin America and the Caribbean,Caribbean,Caribbean
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,DR,Drought,INFORM risk-score API,6.8,September,Very High,1,3,6.3,6.5,6.8,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,India,IND,DR,Drought,INFORM risk-score API,6.2,July,High,3,3,6.2,6.1,5.6,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,DR,Drought,INFORM risk-score API,5.8,July,High,3,3,5.8,5.5,5.2,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,DR,Drought,INFORM risk-score API,5.6,July,High,3,3,5.6,5.5,5.3,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,DR,Drought,INFORM risk-score API,5.6,August,High,2,2,5.4,5.6,4.4,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,DR,Drought,INFORM risk-score API,5.5,July,High,1,1,5.5,4.6,3.9,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,DR,Drought,INFORM risk-score API,5.4,July,High,3,3,5.4,5.4,5.4,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,DR,Drought,INFORM risk-score API,5.0,August,Medium,3,0,4.2,5.0,4.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,DR,Drought,INFORM risk-score API,4.6,July,Medium,3,0,4.6,4.6,4.6,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,DR,Drought,INFORM risk-score API,4.2,July,Medium,3,0,4.2,4.1,4.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,DR,Drought,INFORM risk-score API,3.8,July,Medium,3,0,3.8,3.8,3.8,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,DR,Drought,INFORM risk-score API,3.8,July,Medium,3,0,3.8,3.7,3.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,DR,Drought,INFORM risk-score API,3.5,July,Low,3,0,3.5,3.5,3.5,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,DR,Drought,INFORM risk-score API,3.4,July,Low,3,0,3.4,3.4,3.4,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,DR,Drought,INFORM risk-score API,3.4,July,Low,3,0,3.4,3.4,3.4,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,DR,Drought,INFORM risk-score API,3.3,July,Low,3,0,3.3,3.3,3.3,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,DR,Drought,INFORM risk-score API,2.9,July,Low,3,0,2.9,2.9,2.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,DR,Drought,INFORM risk-score API,2.7,July,Low,3,0,2.7,2.5,2.1,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,DR,Drought,INFORM risk-score API,2.5,July,Low,3,0,2.5,2.5,2.5,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,DR,Drought,INFORM risk-score API,2.4,July,Low,3,0,2.4,2.4,2.4,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Malaysia,MYS,DR,Drought,INFORM risk-score API,2.4,July,Low,3,0,2.4,2.3,2.3,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,DR,Drought,INFORM risk-score API,2.0,July,Very Low,3,0,2.0,2.0,2.0,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,DR,Drought,INFORM risk-score API,1.5,July,Very Low,3,0,1.5,1.5,1.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,DR,Drought,INFORM risk-score API,1.0,August,Very Low,3,0,0.8,1.0,0.8,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,DR,Drought,INFORM risk-score API,0.8,July,Very Low,3,0,0.8,0.6,0.6,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,DR,Drought,INFORM risk-score API,0.8,July,Very Low,3,0,0.8,0.8,0.8,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,DR,Drought,INFORM risk-score API,0.5,July,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,DR,Drought,INFORM risk-score API,0.5,July,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,DR,Drought,INFORM risk-score API,0.5,July,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,DR,Drought,INFORM risk-score API,0.3,July,Very Low,3,0,0.3,0.3,0.3,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Singapore,SGP,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,DR,Drought,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Bangladesh,BGD,FL,Flood,INFORM risk-score API,10.0,July,Very High,2,3,10.0,8.3,5.8,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Myanmar,MMR,FL,Flood,INFORM risk-score API,9.9,August,Very High,2,2,7.7,9.9,2.2,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Cambodia,KHM,FL,Flood,INFORM risk-score API,9.5,August,Very High,1,1,4.8,9.5,4.8,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Lao People's Democratic Republic,LAO,FL,Flood,INFORM risk-score API,9.1,August,Very High,1,1,1.0,9.1,3.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Pakistan,PAK,FL,Flood,INFORM risk-score API,8.8,August,Very High,1,2,6.2,8.8,3.3,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,India,IND,FL,Flood,INFORM risk-score API,8.4,July,Very High,2,3,8.4,8.4,6.3,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Viet Nam,VNM,FL,Flood,INFORM risk-score API,7.8,September,Very High,1,3,5.6,6.1,7.8,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Democratic People's Republic of Korea,PRK,FL,Flood,INFORM risk-score API,7.4,July,Very High,2,2,7.4,6.6,2.5,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,China,CHN,FL,Flood,INFORM risk-score API,6.7,July,Very High,1,1,6.7,4.9,2.3,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,FL,Flood,INFORM risk-score API,6.7,July,Very High,1,1,6.7,2.8,1.2,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Thailand,THA,FL,Flood,INFORM risk-score API,6.6,August,Very High,2,2,2.2,6.6,6.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Philippines,PHL,FL,Flood,INFORM risk-score API,6.4,August,High,1,1,3.8,6.4,3.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Bhutan,BTN,FL,Flood,INFORM risk-score API,5.1,August,High,1,1,2.6,5.1,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Afghanistan,AFG,FL,Flood,INFORM risk-score API,4.9,July,Medium,1,0,4.9,3.0,1.1,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Republic of Korea,KOR,FL,Flood,INFORM risk-score API,4.7,July,Medium,2,0,4.7,4.7,2.4,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,FL,Flood,INFORM risk-score API,4.3,July,Medium,1,0,4.3,1.4,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Japan,JPN,FL,Flood,INFORM risk-score API,3.9,July,Medium,1,0,3.9,0.0,0.7,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Indonesia,IDN,FL,Flood,INFORM risk-score API,2.9,July,Low,1,0,2.9,1.2,2.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Papua New Guinea,PNG,FL,Flood,INFORM risk-score API,2.5,July,Low,3,0,2.5,2.5,2.5,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,New Zealand,NZL,FL,Flood,INFORM risk-score API,1.9,July,Very Low,3,0,1.9,1.9,0.0,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Sri Lanka,LKA,FL,Flood,INFORM risk-score API,1.2,September,Very Low,3,0,0.0,0.6,1.2,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Malaysia,MYS,FL,Flood,INFORM risk-score API,0.9,July,Very Low,3,0,0.9,0.5,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Timor-Leste,TLS,FL,Flood,INFORM risk-score API,0.6,July,Very Low,3,0,0.6,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Fiji,FJI,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Kiribati,KIR,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Marshall Islands,MHL,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Palau,PLW,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Samoa,WSM,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Singapore,SGP,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Solomon Islands,SLB,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Tonga,TON,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Vanuatu,VUT,FL,Flood,INFORM risk-score API,0.1,July,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Australia,AUS,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Brunei Darussalam,BRN,FL,Flood,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Japan,JPN,TC,Tropical Cyclone,INFORM risk-score API,10.0,September,Very High,2,3,6.2,8.4,10.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Philippines,PHL,TC,Tropical Cyclone,INFORM risk-score API,9.5,September,Very High,2,3,5.8,7.9,9.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Republic of Korea,KOR,TC,Tropical Cyclone,INFORM risk-score API,8.5,September,Very High,2,2,4.6,6.8,8.5,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,China,CHN,TC,Tropical Cyclone,INFORM risk-score API,8.1,September,Very High,1,2,4.2,6.3,8.1,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Viet Nam,VNM,TC,Tropical Cyclone,INFORM risk-score API,7.9,September,Very High,1,2,4.5,6.3,7.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Democratic People's Republic of Korea,PRK,TC,Tropical Cyclone,INFORM risk-score API,6.5,September,High,2,2,3.7,5.3,6.5,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Myanmar,MMR,TC,Tropical Cyclone,INFORM risk-score API,5.6,September,High,1,1,3.2,4.5,5.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Indonesia,IDN,TC,Tropical Cyclone,INFORM risk-score API,5.5,September,High,1,1,3.1,4.4,5.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Palau,PLW,TC,Tropical Cyclone,INFORM risk-score API,4.9,September,Medium,2,0,2.6,3.7,4.9,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Thailand,THA,TC,Tropical Cyclone,INFORM risk-score API,4.9,September,Medium,2,0,2.7,3.9,4.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Cambodia,KHM,TC,Tropical Cyclone,INFORM risk-score API,4.0,September,Medium,1,0,2.3,3.3,4.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Lao People's Democratic Republic,LAO,TC,Tropical Cyclone,INFORM risk-score API,3.3,September,Low,2,0,1.7,2.6,3.3,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Malaysia,MYS,TC,Tropical Cyclone,INFORM risk-score API,2.9,September,Low,2,0,1.7,2.3,2.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Bangladesh,BGD,TC,Tropical Cyclone,INFORM risk-score API,1.0,September,Very Low,3,0,0.0,0.8,1.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,India,IND,TC,Tropical Cyclone,INFORM risk-score API,1.0,September,Very Low,3,0,0.0,0.7,1.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Marshall Islands,MHL,TC,Tropical Cyclone,INFORM risk-score API,0.4,August,Very Low,3,0,0.2,0.4,0.4,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Pakistan,PAK,TC,Tropical Cyclone,INFORM risk-score API,0.3,August,Very Low,3,0,0.0,0.3,0.3,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Afghanistan,AFG,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Australia,AUS,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Bhutan,BTN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Brunei Darussalam,BRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Fiji,FJI,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Kiribati,KIR,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,New Zealand,NZL,TC,Tropical Cyclone,INFORM risk-score API,0.0,July,Very Low,3,0,0.0,0.0,0.0,Australia and New Zealand,,Australia and New Zealand
