Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,November,December,January,UN Subregion,UN Intermediate Region,UN Regional Group
2,Asia-Pacific,Floods/TC,Marshall Islands,MHL,TC,Tropical Cyclone,INFORM risk-score API,0.2,November,Very Low,3,0,0.2,0.1,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Afghanistan,AFG,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Bhutan,BTN,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Brunei Darussalam,BRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Kiribati,KIR,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Singapore,SGP,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,WF,Wildfire,GWIS seasonal API,38.48,November,Very High,3,3,38.47743391304348,38.47743391304348,38.47743391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,WF,Wildfire,GWIS seasonal API,31.13,November,Very High,3,3,31.125135652173913,28.11768695652174,24.868909130434783,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,WF,Wildfire,GWIS seasonal API,17.78,November,Very High,3,3,17.78428391304348,17.78428391304348,17.78428391304348,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,WF,Wildfire,GWIS seasonal API,14.77,November,High,2,2,14.770625217391304,11.290033913043477,8.245660869565217,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,India,IND,WF,Wildfire,GWIS seasonal API,9.18,January,High,1,1,7.933168695652174,8.42323739130435,9.176207826086955,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,WF,Wildfire,GWIS seasonal API,8.95,January,Medium,2,0,1.5118382608695653,5.251857826086956,8.952666956521739,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,WF,Wildfire,GWIS seasonal API,7.7,November,Medium,1,0,7.69992043478261,3.7339499999999997,1.7808691304347826,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,WF,Wildfire,GWIS seasonal API,6.72,January,Medium,2,0,2.3656230434782612,5.535422173913044,6.71912,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,WF,Wildfire,GWIS seasonal API,5.94,November,Medium,3,0,5.941717826086956,5.941717826086956,5.941717826086956,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,WF,Wildfire,GWIS seasonal API,5.63,November,Medium,1,0,5.626503043478261,0.8323126086956522,0.14213826086956524,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,WF,Wildfire,GWIS seasonal API,5.41,January,Medium,1,0,2.4436782608695653,4.442276521739131,5.4123473913043485,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,WF,Wildfire,GWIS seasonal API,5.4,January,Medium,1,0,1.36988,3.565635217391304,5.39513,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,WF,Wildfire,GWIS seasonal API,4.62,January,Low,2,0,1.9681234782608696,3.7282756521739127,4.621016956521739,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,WF,Wildfire,GWIS seasonal API,2.56,November,Low,1,0,2.5586226086956523,1.1623108695652173,0.9061204347826086,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,WF,Wildfire,GWIS seasonal API,2.55,November,Low,2,0,2.553286086956522,2.115718695652174,1.7505817391304348,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,WF,Wildfire,GWIS seasonal API,2.4,January,Low,1,0,0.7456260869565218,1.5391921739130436,2.4039452173913047,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,WF,Wildfire,GWIS seasonal API,2.37,December,Low,1,0,1.9619682608695652,2.365023043478261,1.7633360869565218,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,WF,Wildfire,GWIS seasonal API,1.4,January,Very Low,3,0,0.10852391304347828,0.3369926086956522,1.4019978260869566,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,WF,Wildfire,GWIS seasonal API,1.13,January,Very Low,3,0,0.4471856521739131,0.5661152173913043,1.1320595652173913,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,WF,Wildfire,GWIS seasonal API,1.08,January,Very Low,3,0,0.11084260869565218,0.2880647826086956,1.082606956521739,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,WF,Wildfire,GWIS seasonal API,0.95,December,Very Low,3,0,0.838604347826087,0.9500073913043477,0.3886117391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,WF,Wildfire,GWIS seasonal API,0.93,November,Very Low,3,0,0.9252430434782609,0.47986565217391297,0.4271973913043478,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cook Islands,COK,WF,Wildfire,GWIS seasonal API,0.89,November,Very Low,3,0,0.8892786956521739,0.5894378260869566,0.37760043478260874,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,WF,Wildfire,GWIS seasonal API,0.84,January,Very Low,3,0,0.2579565217391305,0.4710369565217391,0.8391556521739131,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,WF,Wildfire,GWIS seasonal API,0.73,November,Very Low,3,0,0.7256165217391305,0.2759521739130435,0.24029086956521742,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,WF,Wildfire,GWIS seasonal API,0.52,November,Very Low,3,0,0.5161382608695652,0.27447,0.17569608695652175,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,WF,Wildfire,GWIS seasonal API,0.41,November,Very Low,3,0,0.4105960869565217,0.12042434782608695,0.09720869565217392,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,WF,Wildfire,GWIS seasonal API,0.37,November,Very Low,3,0,0.3713913043478261,0.05700913043478261,0.04639782608695652,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,WF,Wildfire,GWIS seasonal API,0.32,January,Very Low,3,0,0.01835695652173913,0.07384869565217392,0.3218486956521739,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,WF,Wildfire,GWIS seasonal API,0.24,December,Very Low,3,0,0.17386869565217392,0.2370591304347826,0.1807578260869565,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,WF,Wildfire,GWIS seasonal API,0.23,November,Very Low,3,0,0.23297304347826084,0.12895347826086956,0.10041913043478261,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,WF,Wildfire,GWIS seasonal API,0.19,November,Very Low,3,0,0.18505782608695653,0.09307782608695651,0.05491478260869566,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,WF,Wildfire,GWIS seasonal API,0.11,January,Very Low,3,0,0.012413478260869564,0.022327391304347827,0.11236782608695652,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,WF,Wildfire,GWIS seasonal API,0.04,December,Very Low,3,0,0.03519173913043479,0.035495652173913046,0.016084782608695652,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,WF,Wildfire,GWIS seasonal API,0.03,January,Very Low,3,0,0.01680086956521739,0.013365217391304349,0.02681217391304348,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,WF,Wildfire,GWIS seasonal API,0.01,January,Very Low,3,0,0.0008765217391304348,0.0038769565217391306,0.014152608695652172,South-eastern Asia,,South-eastern Asia
3,Europe,Drought/Wildfire,Israel,ISR,DR,Drought,INFORM risk-score API,5.3,December,High,1,1,4.0,5.3,4.0,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,DR,Drought,INFORM risk-score API,4.6,November,Medium,1,0,4.6,2.2,2.2,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Spain,ESP,DR,Drought,INFORM risk-score API,4.1,January,Medium,3,0,3.6,3.8,4.1,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Tajikistan,TJK,DR,Drought,INFORM risk-score API,3.1,November,Low,3,0,3.1,2.6,2.6,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,DR,Drought,INFORM risk-score API,2.8,November,Low,3,0,2.8,2.8,2.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Russian Federation,RUS,DR,Drought,INFORM risk-score API,2.7,November,Low,3,0,2.7,2.7,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,DR,Drought,INFORM risk-score API,2.6,November,Low,3,0,2.6,2.6,2.4,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Kazakhstan,KAZ,DR,Drought,INFORM risk-score API,2.6,November,Low,1,0,2.6,0.3,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,DR,Drought,INFORM risk-score API,2.3,November,Low,2,0,2.3,2.3,1.9,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Portugal,PRT,DR,Drought,INFORM risk-score API,2.2,January,Low,1,0,1.8,2.0,2.2,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Uzbekistan,UZB,DR,Drought,INFORM risk-score API,2.2,November,Low,1,0,2.2,2.0,2.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Italy,ITA,DR,Drought,INFORM risk-score API,1.9,December,Very Low,3,0,1.7,1.9,1.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,DR,Drought,INFORM risk-score API,1.8,November,Very Low,3,0,1.8,1.0,1.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Georgia,GEO,DR,Drought,INFORM risk-score API,1.8,November,Very Low,3,0,1.8,1.8,1.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Greece,GRC,DR,Drought,INFORM risk-score API,1.8,November,Very Low,3,0,1.8,1.7,1.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Armenia,ARM,DR,Drought,INFORM risk-score API,1.5,November,Very Low,3,0,1.5,1.5,1.5,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,France,FRA,DR,Drought,INFORM risk-score API,1.5,January,Very Low,3,0,1.4,1.4,1.5,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,DR,Drought,INFORM risk-score API,1.4,November,Very Low,3,0,1.4,1.4,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Hungary,HUN,DR,Drought,INFORM risk-score API,1.4,November,Very Low,3,0,1.4,0.9,0.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Turkmenistan,TKM,DR,Drought,INFORM risk-score API,1.4,November,Very Low,3,0,1.4,0.0,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Lithuania,LTU,DR,Drought,INFORM risk-score API,0.8,November,Very Low,3,0,0.8,0.8,0.8,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,North Macedonia,MKD,DR,Drought,INFORM risk-score API,0.8,November,Very Low,3,0,0.8,0.8,0.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Romania,ROU,DR,Drought,INFORM risk-score API,0.8,November,Very Low,3,0,0.8,0.4,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,DR,Drought,INFORM risk-score API,0.8,January,Very Low,3,0,0.7,0.7,0.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Czech Republic,CZE,DR,Drought,INFORM risk-score API,0.4,November,Very Low,3,0,0.4,0.1,0.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,DR,Drought,INFORM risk-score API,0.4,November,Very Low,3,0,0.4,0.2,0.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,DR,Drought,INFORM risk-score API,0.4,November,Very Low,3,0,0.4,0.3,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,DR,Drought,INFORM risk-score API,0.3,November,Very Low,3,0,0.3,0.3,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,DR,Drought,INFORM risk-score API,0.3,November,Very Low,3,0,0.3,0.3,0.3,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Denmark,DNK,DR,Drought,INFORM risk-score API,0.3,November,Very Low,3,0,0.3,0.3,0.3,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Poland,POL,DR,Drought,INFORM risk-score API,0.3,November,Very Low,3,0,0.3,0.3,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,DR,Drought,INFORM risk-score API,0.2,November,Very Low,3,0,0.2,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Germany,DEU,DR,Drought,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,DR,Drought,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Austria,AUT,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Belarus,BLR,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Estonia,EST,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Ireland,IRL,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Malta,MLT,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Norway,NOR,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,DR,Drought,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Serbia,SRB,FL,Flood,INFORM risk-score API,8.9,November,Very High,1,1,8.9,3.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Croatia,HRV,FL,Flood,INFORM risk-score API,6.5,December,High,1,1,3.3,6.5,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,France,FRA,FL,Flood,INFORM risk-score API,6.4,November,High,3,3,6.4,5.1,6.4,Western Europe,,Western Europe
3,Europe,Floods/TC,Italy,ITA,FL,Flood,INFORM risk-score API,5.4,November,High,1,1,5.4,1.4,2.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Albania,ALB,FL,Flood,INFORM risk-score API,4.7,December,Medium,1,0,3.1,4.7,1.6,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,FL,Flood,INFORM risk-score API,4.7,December,Medium,1,0,0.0,4.7,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Montenegro,MNE,FL,Flood,INFORM risk-score API,4.4,November,Medium,2,0,4.4,4.4,2.2,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,FL,Flood,INFORM risk-score API,4.1,November,Medium,1,0,4.1,2.7,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Belgium,BEL,FL,Flood,INFORM risk-score API,4.0,January,Medium,1,0,1.3,1.3,4.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Slovenia,SVN,FL,Flood,INFORM risk-score API,4.0,November,Medium,1,0,4.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Ireland,IRL,FL,Flood,INFORM risk-score API,3.9,November,Medium,1,0,3.9,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,United Kingdom,GBR,FL,Flood,INFORM risk-score API,3.8,November,Medium,2,0,3.8,3.8,2.9,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Portugal,PRT,FL,Flood,INFORM risk-score API,3.7,November,Medium,2,0,3.7,1.9,3.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Greece,GRC,FL,Flood,INFORM risk-score API,3.1,November,Low,2,0,3.1,2.6,1.6,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Israel,ISR,FL,Flood,INFORM risk-score API,2.3,January,Low,1,0,0.0,0.0,2.3,Western Asia,,Western Asia
3,Europe,Floods/TC,Romania,ROU,FL,Flood,INFORM risk-score API,2.3,January,Low,1,0,0.0,0.0,2.3,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Türkiye,TUR,FL,Flood,INFORM risk-score API,2.3,November,Low,2,0,2.3,2.3,1.1,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,FL,Flood,INFORM risk-score API,1.5,January,Very Low,3,0,0.0,0.0,1.5,Western Europe,,Western Europe
3,Europe,Floods/TC,Bulgaria,BGR,FL,Flood,INFORM risk-score API,1.0,November,Very Low,3,0,1.0,1.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Russian Federation,RUS,FL,Flood,INFORM risk-score API,0.8,January,Very Low,3,0,0.0,0.0,0.8,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Finland,FIN,FL,Flood,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Iceland,ISL,FL,Flood,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,FL,Flood,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.1,0.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,FL,Flood,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.1,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,FL,Flood,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Armenia,ARM,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Cyprus,CYP,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Georgia,GEO,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Hungary,HUN,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Lithuania,LTU,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Netherlands,NLD,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Poland,POL,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovakia,SVK,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Sweden,SWE,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Ukraine,UKR,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,FL,Flood,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Russian Federation,RUS,TC,Tropical Cyclone,INFORM risk-score API,1.3,November,Very Low,3,0,1.3,0.6,0.1,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Portugal,PRT,TC,Tropical Cyclone,INFORM risk-score API,0.1,November,Very Low,3,0,0.1,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Albania,ALB,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,November,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
