Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,May,June,July,UN Subregion,UN Intermediate Region,UN Regional Group
2,Asia-Pacific,Floods/TC,Kiribati,KIR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Singapore,SGP,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,WF,Wildfire,GWIS seasonal API,40.75,July,Very High,2,3,16.055124347826087,32.476058260869564,40.75346913043478,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,WF,Wildfire,GWIS seasonal API,38.48,May,Very High,3,3,38.47743391304348,38.47743391304348,38.47743391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,WF,Wildfire,GWIS seasonal API,34.89,May,Very High,2,3,34.88668260869566,29.22452347826087,13.841912608695653,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,India,IND,WF,Wildfire,GWIS seasonal API,25.36,May,Very High,1,2,25.359575652173916,12.59563695652174,2.715678695652174,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,WF,Wildfire,GWIS seasonal API,19.39,May,Very High,1,3,19.393524347826087,15.162150869565217,16.715905652173912,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,WF,Wildfire,GWIS seasonal API,17.78,May,Very High,3,3,17.78428391304348,17.78428391304348,17.78428391304348,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,WF,Wildfire,GWIS seasonal API,14.41,May,High,2,2,14.41361347826087,10.414021304347825,6.034474782608696,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,WF,Wildfire,GWIS seasonal API,7.76,May,Medium,2,0,7.762098260869565,5.876207826086957,3.450895217391304,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,WF,Wildfire,GWIS seasonal API,6.58,July,Medium,2,0,2.7281752173913043,6.253360434782609,6.580142608695652,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,WF,Wildfire,GWIS seasonal API,5.94,May,Medium,3,0,5.941717826086956,5.941717826086956,5.941717826086956,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,WF,Wildfire,GWIS seasonal API,4.7,July,Low,2,0,1.494875652173913,2.9572226086956523,4.698594782608695,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,WF,Wildfire,GWIS seasonal API,3.88,May,Low,1,0,3.8770643478260864,1.7233847826086957,0.04559913043478261,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,WF,Wildfire,GWIS seasonal API,3.28,May,Low,1,0,3.275843913043478,0.24670086956521736,0.10516130434782608,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,WF,Wildfire,GWIS seasonal API,1.87,May,Very Low,3,0,1.8731739130434781,1.8501113043478261,0.3627139130434783,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,WF,Wildfire,GWIS seasonal API,1.46,July,Very Low,3,0,0.5677013043478262,0.8743804347826086,1.4618660869565219,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,WF,Wildfire,GWIS seasonal API,1.44,July,Very Low,3,0,0.7448386956521739,1.0961860869565219,1.439583043478261,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Cook Islands,COK,WF,Wildfire,GWIS seasonal API,1.42,July,Very Low,3,0,0.5983169565217391,1.1395665217391306,1.4164817391304347,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,WF,Wildfire,GWIS seasonal API,1.31,May,Very Low,3,0,1.3085730434782608,0.4446947826086956,0.31251304347826087,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,WF,Wildfire,GWIS seasonal API,1.3,May,Very Low,3,0,1.2993904347826086,0.9327482608695653,0.30288130434782606,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,WF,Wildfire,GWIS seasonal API,1.24,July,Very Low,3,0,0.4534543478260869,0.8393621739130436,1.2389008695652175,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,WF,Wildfire,GWIS seasonal API,1.23,May,Very Low,3,0,1.2297252173913045,0.24270565217391304,0.04129304347826087,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,WF,Wildfire,GWIS seasonal API,0.99,May,Very Low,3,0,0.9934652173913043,0.18069695652173914,0.07263565217391305,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,WF,Wildfire,GWIS seasonal API,0.71,July,Very Low,3,0,0.1619991304347826,0.3798865217391304,0.70751,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,WF,Wildfire,GWIS seasonal API,0.68,May,Very Low,3,0,0.6822026086956522,0.45013565217391305,0.3218217391304348,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,WF,Wildfire,GWIS seasonal API,0.68,May,Very Low,3,0,0.6768865217391304,0.6233478260869565,0.5930160869565217,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,WF,Wildfire,GWIS seasonal API,0.67,May,Very Low,3,0,0.6657613043478261,0.10893086956521739,0.06900217391304349,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,WF,Wildfire,GWIS seasonal API,0.45,May,Very Low,3,0,0.4467226086956522,0.3392195652173913,0.2759417391304348,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,WF,Wildfire,GWIS seasonal API,0.38,May,Very Low,3,0,0.38296608695652173,0.1414313043478261,0.15468478260869567,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,WF,Wildfire,GWIS seasonal API,0.35,July,Very Low,3,0,0.09652304347826086,0.2235282608695652,0.3501804347826087,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,WF,Wildfire,GWIS seasonal API,0.22,July,Very Low,3,0,0.052990434782608696,0.10489043478260869,0.2187860869565217,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,WF,Wildfire,GWIS seasonal API,0.17,May,Very Low,3,0,0.17406565217391307,0.0669708695652174,0.0471008695652174,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,WF,Wildfire,GWIS seasonal API,0.07,June,Very Low,3,0,0.025730869565217394,0.06764869565217392,0.060659565217391305,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,WF,Wildfire,GWIS seasonal API,0.06,July,Very Low,3,0,0.021565652173913045,0.036153478260869565,0.06246260869565217,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,WF,Wildfire,GWIS seasonal API,0.03,May,Very Low,3,0,0.031727391304347825,0.0078000000000000005,0.006513043478260869,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,WF,Wildfire,GWIS seasonal API,0.03,July,Very Low,3,0,0.01205695652173913,0.00745391304347826,0.028793043478260866,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,WF,Wildfire,GWIS seasonal API,0.01,May,Very Low,3,0,0.0072195652173913044,0.0007482608695652174,0.0006273913043478261,Southern Asia,,Southern Asia
3,Europe,Drought/Wildfire,Tajikistan,TJK,DR,Drought,INFORM risk-score API,7.6,May,Very High,1,2,7.6,6.5,4.8,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,DR,Drought,INFORM risk-score API,6.4,May,High,2,2,6.4,5.3,4.4,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,DR,Drought,INFORM risk-score API,6.2,May,High,3,3,6.2,6.1,5.7,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,DR,Drought,INFORM risk-score API,5.4,July,High,1,1,4.2,4.6,5.4,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Turkmenistan,TKM,DR,Drought,INFORM risk-score API,4.6,May,Medium,2,0,4.6,4.2,2.9,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Georgia,GEO,DR,Drought,INFORM risk-score API,4.5,May,Medium,2,0,4.5,3.8,3.0,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Azerbaijan,AZE,DR,Drought,INFORM risk-score API,4.4,May,Medium,1,0,4.4,3.4,1.0,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,DR,Drought,INFORM risk-score API,4.2,May,Medium,1,0,4.2,3.5,2.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Albania,ALB,DR,Drought,INFORM risk-score API,4.1,May,Medium,3,0,4.1,4.1,4.1,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Kazakhstan,KAZ,DR,Drought,INFORM risk-score API,4.1,May,Medium,3,0,4.1,3.7,3.7,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Armenia,ARM,DR,Drought,INFORM risk-score API,3.8,May,Medium,2,0,3.8,3.8,3.1,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Hungary,HUN,DR,Drought,INFORM risk-score API,3.3,May,Low,2,0,3.3,2.2,1.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,DR,Drought,INFORM risk-score API,3.1,May,Low,3,0,3.1,2.6,2.1,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,DR,Drought,INFORM risk-score API,2.8,May,Low,2,0,2.8,2.1,1.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Russian Federation,RUS,DR,Drought,INFORM risk-score API,2.7,May,Low,3,0,2.7,2.7,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,DR,Drought,INFORM risk-score API,2.4,May,Low,1,0,2.4,2.0,1.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,DR,Drought,INFORM risk-score API,2.3,May,Low,1,0,2.3,2.0,1.6,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Romania,ROU,DR,Drought,INFORM risk-score API,2.2,May,Low,1,0,2.2,1.6,1.5,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,DR,Drought,INFORM risk-score API,2.0,May,Very Low,3,0,2.0,0.9,0.5,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Italy,ITA,DR,Drought,INFORM risk-score API,1.9,May,Very Low,3,0,1.9,1.4,1.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,DR,Drought,INFORM risk-score API,1.9,May,Very Low,3,0,1.9,1.4,0.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,DR,Drought,INFORM risk-score API,1.7,May,Very Low,3,0,1.7,0.7,0.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Denmark,DNK,DR,Drought,INFORM risk-score API,1.6,May,Very Low,3,0,1.6,0.9,0.8,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Poland,POL,DR,Drought,INFORM risk-score API,1.6,May,Very Low,3,0,1.6,0.9,0.6,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Portugal,PRT,DR,Drought,INFORM risk-score API,1.6,May,Very Low,3,0,1.6,1.1,0.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,DR,Drought,INFORM risk-score API,1.5,May,Very Low,3,0,1.5,1.2,1.2,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Greece,GRC,DR,Drought,INFORM risk-score API,1.5,May,Very Low,3,0,1.5,0.7,0.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,DR,Drought,INFORM risk-score API,1.4,May,Very Low,3,0,1.4,1.4,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,DR,Drought,INFORM risk-score API,1.4,May,Very Low,3,0,1.4,0.9,0.7,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,DR,Drought,INFORM risk-score API,1.3,July,Very Low,3,0,1.0,1.0,1.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,France,FRA,DR,Drought,INFORM risk-score API,1.3,May,Very Low,3,0,1.3,1.0,0.8,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,DR,Drought,INFORM risk-score API,1.2,May,Very Low,3,0,1.2,0.5,0.5,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Czech Republic,CZE,DR,Drought,INFORM risk-score API,1.2,May,Very Low,3,0,1.2,1.0,0.9,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,DR,Drought,INFORM risk-score API,1.2,May,Very Low,3,0,1.2,0.4,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,North Macedonia,MKD,DR,Drought,INFORM risk-score API,0.8,May,Very Low,3,0,0.8,0.8,0.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Germany,DEU,DR,Drought,INFORM risk-score API,0.4,May,Very Low,3,0,0.4,0.2,0.1,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Austria,AUT,DR,Drought,INFORM risk-score API,0.3,May,Very Low,3,0,0.3,0.1,0.1,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Israel,ISR,DR,Drought,INFORM risk-score API,0.3,May,Very Low,3,0,0.3,0.3,0.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Netherlands,NLD,DR,Drought,INFORM risk-score API,0.3,May,Very Low,3,0,0.3,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,DR,Drought,INFORM risk-score API,0.3,May,Very Low,3,0,0.3,0.2,0.1,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,DR,Drought,INFORM risk-score API,0.2,May,Very Low,3,0,0.2,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Belgium,BEL,DR,Drought,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Ireland,IRL,DR,Drought,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,DR,Drought,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Estonia,EST,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Malta,MLT,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Norway,NOR,DR,Drought,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Russian Federation,RUS,FL,Flood,INFORM risk-score API,8.4,May,Very High,1,3,8.4,5.9,5.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Hungary,HUN,FL,Flood,INFORM risk-score API,7.5,May,Very High,2,2,7.5,7.5,2.5,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Ukraine,UKR,FL,Flood,INFORM risk-score API,7.1,July,Very High,1,1,2.4,2.4,7.1,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Romania,ROU,FL,Flood,INFORM risk-score API,7.0,June,Very High,2,2,2.3,7.0,7.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovakia,SVK,FL,Flood,INFORM risk-score API,6.7,June,Very High,1,1,4.5,6.7,4.5,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,FL,Flood,INFORM risk-score API,6.5,May,High,1,1,6.5,3.3,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,France,FRA,FL,Flood,INFORM risk-score API,6.4,June,High,1,1,3.8,6.4,3.8,Western Europe,,Western Europe
3,Europe,Floods/TC,Serbia,SRB,FL,Flood,INFORM risk-score API,5.9,May,High,1,1,5.9,3.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Türkiye,TUR,FL,Flood,INFORM risk-score API,5.7,July,High,1,1,4.6,1.1,5.7,Western Asia,,Western Asia
3,Europe,Floods/TC,"Moldova, Republic of",MDA,FL,Flood,INFORM risk-score API,5.6,July,High,1,1,0.0,2.8,5.6,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Austria,AUT,FL,Flood,INFORM risk-score API,5.5,June,High,1,1,0.0,5.5,3.7,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,FL,Flood,INFORM risk-score API,5.4,May,High,1,1,5.4,4.6,3.1,Central Asia,,Central Asia
3,Europe,Floods/TC,Czech Republic,CZE,FL,Flood,INFORM risk-score API,5.3,June,High,1,1,1.3,5.3,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Georgia,GEO,FL,Flood,INFORM risk-score API,5.1,July,High,1,1,1.7,3.4,5.1,Western Asia,,Western Asia
3,Europe,Floods/TC,Azerbaijan,AZE,FL,Flood,INFORM risk-score API,4.9,May,Medium,2,0,4.9,4.9,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Bulgaria,BGR,FL,Flood,INFORM risk-score API,4.9,June,Medium,2,0,3.9,4.9,2.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,FL,Flood,INFORM risk-score API,4.8,June,Medium,1,0,0.0,4.8,2.9,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,FL,Flood,INFORM risk-score API,4.7,June,Medium,1,0,2.4,4.7,2.4,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Germany,DEU,FL,Flood,INFORM risk-score API,4.6,June,Medium,1,0,3.1,4.6,3.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Poland,POL,FL,Flood,INFORM risk-score API,4.1,May,Medium,3,0,4.1,4.1,4.1,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Kyrgyzstan,KGZ,FL,Flood,INFORM risk-score API,2.8,June,Low,1,0,0.0,2.8,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Spain,ESP,FL,Flood,INFORM risk-score API,2.7,June,Low,1,0,1.4,2.7,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Switzerland,CHE,FL,Flood,INFORM risk-score API,2.2,July,Low,1,0,0.0,0.0,2.2,Western Europe,,Western Europe
3,Europe,Floods/TC,Italy,ITA,FL,Flood,INFORM risk-score API,1.4,May,Very Low,3,0,1.4,0.0,0.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Belgium,BEL,FL,Flood,INFORM risk-score API,1.3,June,Very Low,3,0,0.0,1.3,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,FL,Flood,INFORM risk-score API,1.0,May,Very Low,3,0,1.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Finland,FIN,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Iceland,ISL,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,FL,Flood,INFORM risk-score API,0.1,May,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Albania,ALB,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Cyprus,CYP,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Denmark,DNK,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Greece,GRC,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Ireland,IRL,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Israel,ISR,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Latvia,LVA,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Lithuania,LTU,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Montenegro,MNE,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Portugal,PRT,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovenia,SVN,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Turkmenistan,TKM,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Uzbekistan,UZB,FL,Flood,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Russian Federation,RUS,TC,Tropical Cyclone,INFORM risk-score API,2.0,July,Very Low,3,0,0.7,0.8,2.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Portugal,PRT,TC,Tropical Cyclone,INFORM risk-score API,0.1,July,Very Low,3,0,0.0,0.0,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Albania,ALB,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Belgium,BEL,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bulgaria,BGR,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,TC,Tropical Cyclone,INFORM risk-score API,0.0,May,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
