Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,October,November,December,UN Subregion,UN Intermediate Region,UN Regional Group
3,Europe,Floods/TC,Denmark,DNK,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Finland,FIN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,France,FRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Georgia,GEO,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Greece,GRC,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Hungary,HUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Iceland,ISL,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Ireland,IRL,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Israel,ISR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Italy,ITA,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Lithuania,LTU,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Montenegro,MNE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Poland,POL,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Romania,ROU,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Serbia,SRB,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovakia,SVK,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovenia,SVN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Türkiye,TUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Ukraine,UKR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Turkmenistan,TKM,WF,Wildfire,GWIS seasonal API,21.74,October,Very High,1,1,21.73669,8.569986521739128,4.561394782608696,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,WF,Wildfire,GWIS seasonal API,12.98,October,High,1,1,12.98276608695652,4.373890434782608,1.6969647826086958,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Israel,ISR,WF,Wildfire,GWIS seasonal API,9.08,October,High,1,1,9.083631304347826,6.369728260869565,2.468538260869565,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Cyprus,CYP,WF,Wildfire,GWIS seasonal API,8.52,October,Medium,1,0,8.523239130434783,4.647132608695652,1.5148391304347826,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Türkiye,TUR,WF,Wildfire,GWIS seasonal API,6.67,October,Medium,1,0,6.674926521739131,1.9191760869565218,0.36458347826086956,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,WF,Wildfire,GWIS seasonal API,4.58,October,Low,1,0,4.581507826086956,1.444275217391304,0.5773278260869565,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Greece,GRC,WF,Wildfire,GWIS seasonal API,3.89,October,Low,1,0,3.8906469565217394,1.3348739130434781,0.37347565217391304,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Portugal,PRT,WF,Wildfire,GWIS seasonal API,3.79,October,Low,1,0,3.787575217391304,0.8359556521739131,0.3178891304347826,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Tajikistan,TJK,WF,Wildfire,GWIS seasonal API,3.09,October,Low,1,0,3.08864,0.796568695652174,0.1781013043478261,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Malta,MLT,WF,Wildfire,GWIS seasonal API,2.31,October,Low,1,0,2.3109143478260874,1.2025608695652175,0.8187269565217391,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,WF,Wildfire,GWIS seasonal API,2.12,October,Low,1,0,2.11725,0.5565969565217391,0.2856760869565217,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Armenia,ARM,WF,Wildfire,GWIS seasonal API,1.7,October,Very Low,3,0,1.697023043478261,0.4397752173913043,0.16006217391304348,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,North Macedonia,MKD,WF,Wildfire,GWIS seasonal API,1.56,October,Very Low,3,0,1.5645573913043478,0.46954521739130434,0.062459130434782614,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,WF,Wildfire,GWIS seasonal API,1.53,October,Very Low,3,0,1.5268326086956523,0.2830391304347826,0.04224434782608696,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,WF,Wildfire,GWIS seasonal API,1.52,October,Very Low,3,0,1.5150460869565219,0.5145904347826088,0.07643434782608696,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,WF,Wildfire,GWIS seasonal API,1.39,October,Very Low,3,0,1.3937791304347829,0.4157830434782609,0.08813739130434782,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,France,FRA,WF,Wildfire,GWIS seasonal API,1.28,October,Very Low,3,0,1.284321739130435,0.4702204347826087,0.12992347826086958,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Italy,ITA,WF,Wildfire,GWIS seasonal API,1.12,October,Very Low,3,0,1.1161017391304349,0.29833478260869567,0.11059304347826086,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,WF,Wildfire,GWIS seasonal API,1.12,October,Very Low,3,0,1.1183491304347826,0.38959652173913045,0.034418260869565225,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Romania,ROU,WF,Wildfire,GWIS seasonal API,1.09,October,Very Low,3,0,1.08877,0.334374347826087,0.058464782608695656,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,WF,Wildfire,GWIS seasonal API,1.08,October,Very Low,3,0,1.075894347826087,0.30208,0.09225565217391304,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,WF,Wildfire,GWIS seasonal API,0.91,October,Very Low,3,0,0.9105452173913043,0.3540913043478261,0.08120826086956522,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Monaco,MCO,WF,Wildfire,GWIS seasonal API,0.77,October,Very Low,3,0,0.77052,0.18945913043478263,0.09913739130434783,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Georgia,GEO,WF,Wildfire,GWIS seasonal API,0.73,October,Very Low,3,0,0.7273226086956521,0.24952869565217392,0.14593217391304347,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,San Marino,SMR,WF,Wildfire,GWIS seasonal API,0.61,October,Very Low,3,0,0.6081813043478261,0.14616434782608695,0.03743478260869565,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,WF,Wildfire,GWIS seasonal API,0.54,October,Very Low,3,0,0.5443565217391304,0.13835347826086955,0.05000521739130435,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,WF,Wildfire,GWIS seasonal API,0.48,October,Very Low,3,0,0.4804313043478261,0.10593608695652174,0.009034347826086957,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,WF,Wildfire,GWIS seasonal API,0.46,October,Very Low,3,0,0.45748826086956523,0.11909695652173913,0.026716521739130437,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,WF,Wildfire,GWIS seasonal API,0.43,October,Very Low,3,0,0.42877608695652175,0.11276391304347827,0.01099391304347826,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Poland,POL,WF,Wildfire,GWIS seasonal API,0.43,October,Very Low,3,0,0.42969999999999997,0.08216565217391304,0.01042,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,WF,Wildfire,GWIS seasonal API,0.41,October,Very Low,3,0,0.4060413043478261,0.0722413043478261,0.006813478260869566,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,WF,Wildfire,GWIS seasonal API,0.32,October,Very Low,3,0,0.3184473913043478,0.049141304347826084,0.004551739130434783,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,WF,Wildfire,GWIS seasonal API,0.3,October,Very Low,3,0,0.3003130434782609,0.04224434782608696,0.0065417391304347814,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,WF,Wildfire,GWIS seasonal API,0.28,October,Very Low,3,0,0.2804991304347826,0.01645391304347826,0.0020930434782608694,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Germany,DEU,WF,Wildfire,GWIS seasonal API,0.25,October,Very Low,3,0,0.252275652173913,0.0466495652173913,0.005449999999999999,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,WF,Wildfire,GWIS seasonal API,0.24,October,Very Low,3,0,0.2386221739130435,0.035050000000000005,0.012198260869565216,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,WF,Wildfire,GWIS seasonal API,0.23,October,Very Low,3,0,0.22509260869565217,0.03882608695652174,0.018656521739130433,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,WF,Wildfire,GWIS seasonal API,0.21,October,Very Low,3,0,0.20604434782608697,0.05498739130434783,0.013797391304347827,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Austria,AUT,WF,Wildfire,GWIS seasonal API,0.18,October,Very Low,3,0,0.1756973913043478,0.05906782608695652,0.008447391304347825,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Denmark,DNK,WF,Wildfire,GWIS seasonal API,0.17,October,Very Low,3,0,0.1697926086956522,0.03477304347826087,0.011271304347826085,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,WF,Wildfire,GWIS seasonal API,0.16,October,Very Low,3,0,0.16287521739130434,0.01755478260869565,0.0010856521739130434,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,WF,Wildfire,GWIS seasonal API,0.13,October,Very Low,3,0,0.12606347826086955,0.014410869565217392,0.002499565217391304,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Estonia,EST,WF,Wildfire,GWIS seasonal API,0.12,October,Very Low,3,0,0.12355565217391304,0.015836521739130437,0.005566521739130435,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Ireland,IRL,WF,Wildfire,GWIS seasonal API,0.1,October,Very Low,3,0,0.10298304347826086,0.024194347826086957,0.010332608695652173,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,WF,Wildfire,GWIS seasonal API,0.08,October,Very Low,3,0,0.07557347826086958,0.01963826086956522,0.002909565217391304,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Sweden,SWE,WF,Wildfire,GWIS seasonal API,0.06,October,Very Low,3,0,0.05785956521739131,0.004553478260869565,0.0014556521739130432,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,WF,Wildfire,GWIS seasonal API,0.05,October,Very Low,3,0,0.05346652173913043,0.020265652173913046,0.0029778260869565217,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Finland,FIN,WF,Wildfire,GWIS seasonal API,0.03,October,Very Low,3,0,0.027083478260869567,0.0029195652173913044,0.001244782608695652,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Norway,NOR,WF,Wildfire,GWIS seasonal API,0.02,October,Very Low,3,0,0.021902608695652172,0.00479,0.003011304347826087,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,WF,Wildfire,GWIS seasonal API,0.01,October,Very Low,3,0,0.011042608695652174,0.0055865217391304345,0.004016521739130435,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Andorra,AND,WF,Wildfire,GWIS seasonal API,0.0,October,Very Low,3,0,0.0012095652173913043,0.0012095652173913043,0.0012095652173913043,Southern Europe,,Southern Europe
4,MENA,Drought/Wildfire,Morocco,MAR,DR,Drought,INFORM risk-score API,6.2,December,High,2,2,3.0,5.2,6.2,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,DR,Drought,INFORM risk-score API,5.1,December,High,1,1,1.7,2.5,5.1,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Tunisia,TUN,DR,Drought,INFORM risk-score API,4.4,December,Medium,2,0,2.0,4.0,4.4,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,DR,Drought,INFORM risk-score API,4.2,November,Medium,3,0,3.6,4.2,4.2,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Algeria,DZA,DR,Drought,INFORM risk-score API,3.9,December,Medium,2,0,1.5,3.6,3.9,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,DR,Drought,INFORM risk-score API,3.6,October,Medium,1,0,3.6,3.1,3.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,DR,Drought,INFORM risk-score API,3.3,December,Low,3,0,3.0,2.9,3.3,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Libya,LBY,DR,Drought,INFORM risk-score API,2.9,December,Low,1,0,0.3,1.8,2.9,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Lebanon,LBN,DR,Drought,INFORM risk-score API,2.6,December,Low,1,0,1.4,2.0,2.6,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Yemen,YEM,DR,Drought,INFORM risk-score API,2.2,October,Low,1,0,2.2,1.0,0.8,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Egypt,EGY,DR,Drought,INFORM risk-score API,1.7,October,Very Low,3,0,1.7,1.7,1.2,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Iraq,IRQ,DR,Drought,INFORM risk-score API,1.5,November,Very Low,3,0,1.2,1.5,1.4,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Bahrain,BHR,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Palestine,PSE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Iraq,IRQ,FL,Flood,INFORM risk-score API,9.5,November,Very High,1,1,4.8,9.5,2.4,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,FL,Flood,INFORM risk-score API,8.1,December,Very High,1,1,0.0,0.0,8.1,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,FL,Flood,INFORM risk-score API,5.8,November,High,1,1,4.6,5.8,4.6,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Algeria,DZA,FL,Flood,INFORM risk-score API,5.2,October,High,1,1,5.2,2.2,1.5,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Syrian Arab Republic,SYR,FL,Flood,INFORM risk-score API,5.2,October,High,1,1,5.2,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,United Arab Emirates,ARE,FL,Flood,INFORM risk-score API,3.8,December,Medium,1,0,0.0,0.0,3.8,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,FL,Flood,INFORM risk-score API,3.1,November,Low,1,0,0.0,3.1,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,FL,Flood,INFORM risk-score API,2.6,October,Low,2,0,2.6,2.6,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,FL,Flood,INFORM risk-score API,2.6,November,Low,2,0,0.0,2.6,2.6,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Tunisia,TUN,FL,Flood,INFORM risk-score API,2.5,October,Low,1,0,2.5,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,FL,Flood,INFORM risk-score API,2.4,October,Low,1,0,2.4,1.6,1.6,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Kuwait,KWT,FL,Flood,INFORM risk-score API,1.3,November,Very Low,3,0,0.0,1.3,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,FL,Flood,INFORM risk-score API,1.0,October,Very Low,3,0,1.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Palestine,PSE,FL,Flood,INFORM risk-score API,0.9,October,Very Low,3,0,0.9,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Bahrain,BHR,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Algeria,DZA,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Bahrain,BHR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Egypt,EGY,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,"Iran, Islamic Republic of",IRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
4,MENA,Floods/TC,Iraq,IRQ,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Jordan,JOR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Kuwait,KWT,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Lebanon,LBN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Libya,LBY,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Morocco,MAR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,Palestine,PSE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Qatar,QAT,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Saudi Arabia,SAU,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Syrian Arab Republic,SYR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Tunisia,TUN,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Africa,,Northern Africa
4,MENA,Floods/TC,United Arab Emirates,ARE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Floods/TC,Yemen,YEM,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Saudi Arabia,SAU,WF,Wildfire,GWIS seasonal API,37.98,October,Very High,3,3,37.97548913043479,23.070285217391305,17.47750565217391,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Kuwait,KWT,WF,Wildfire,GWIS seasonal API,37.19,October,Very High,2,3,37.1858352173913,18.997541304347827,9.703481739130433,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Iraq,IRQ,WF,Wildfire,GWIS seasonal API,36.45,October,Very High,1,2,36.44695956521739,12.685349130434783,5.368275217391305,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Qatar,QAT,WF,Wildfire,GWIS seasonal API,23.54,October,Very High,2,3,23.537172173913042,18.253054347826087,11.622921304347825,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Yemen,YEM,WF,Wildfire,GWIS seasonal API,20.69,October,Very High,2,3,20.687029130434784,17.76889608695652,15.75657956521739,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Egypt,EGY,WF,Wildfire,GWIS seasonal API,17.79,October,Very High,1,3,17.787987826086955,13.25819347826087,11.127819130434784,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,WF,Wildfire,GWIS seasonal API,17.18,October,Very High,1,1,17.178672608695653,4.64744695652174,1.6007273913043478,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,WF,Wildfire,GWIS seasonal API,16.72,October,High,1,1,16.718513478260867,6.810206956521739,2.3311778260869565,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Libya,LBY,WF,Wildfire,GWIS seasonal API,15.79,October,High,3,3,15.791972608695653,12.98896347826087,9.023193913043478,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,WF,Wildfire,GWIS seasonal API,15.29,October,High,2,2,15.293331739130434,10.090003913043478,4.755,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Bahrain,BHR,WF,Wildfire,GWIS seasonal API,13.66,October,High,2,2,13.655103913043478,12.161413913043477,7.9693830434782615,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,WF,Wildfire,GWIS seasonal API,13.2,November,High,3,3,13.061793478260869,13.202660869565218,9.995728260869566,Western Asia,,Western Asia
